rarity,id,name,image_url,appeal,skill,preawakened
R,191,Lisa Shirakaba,https://images.dream-wonderland.com/photokatsu/Photokatsu_0191.jpg,Sexy Flash,Sexy Change (ii),
R+,192,Lisa Shirakaba+,https://images.dream-wonderland.com/photokatsu/Photokatsu_0192.jpg,Sexy Flash,Sexy Change (ii),
SR,193,"""Choco and Solution"" Otome Arisugawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_0193.jpg,Trick Toy Box,Pop Change (iii),
SR+,194,"""Sweet Chocolate"" Otome Arisugawa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0194.jpg,Candy Rainbow,Pop Change (iii),
PR,195,"""Choco and Solution"" Yurika Tōdō",https://images.dream-wonderland.com/photokatsu/Ryeyef1etk0.jpg,Premium Trick Toy Box,Perfect Combo!,
PR+,196,"""Sweet Chocolate"" Yurika Tōdō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0196.png,Premium Clock Circus,Perfect Combo!,
SR,197,"""Choco and Mystery"" Kaede Ichinose",https://images.dream-wonderland.com/photokatsu/Photokatsu_0197.png,Trick Toy Box,Pop Change (iii),
SR+,198,"""Sweet Chocolate"" Kaede Ichinose+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0198.png,Trick Toy Box,Pop Change (iii),
SR,199,"""Choco and Solution"" Sakura Kitaōji",https://images.dream-wonderland.com/photokatsu/Photokatsu_0199.png,Trick Toy Box,Very Good Tap Heart,
SR+,200,"""Sweet Chocolate"" Sakura Kitaōji+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0200.png,Around Bouquet,Very Good Tap Heart,
SR,201,"""Choco and Solution"" Seira Otoshiro",https://images.dream-wonderland.com/photokatsu/Photokatsu_0201.jpg,Trick Toy Box,Very Good Tap Heart,
SR+,202,"""Sweet Chocolate"" Seira Otoshiro+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0202.jpg,Passion Beat,Very Good Tap Heart,
SR,203,"""Choco and Solution"" Kī Saegusa",https://images.dream-wonderland.com/photokatsu/Photokatsu_0203.png,Trick Toy Box,Pop Score UP! (iii),
SR+,204,"""Sweet Chocolate"" Kī Saegusa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0204.png,Trick Toy Box,Pop Score UP! (iii),
R,205,"""Thank you Chocolates"" Sora Kazesawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_0205.png,Sexy Flash,Sexy Score UP!,
R+,206,"""Private Style"" Sora Kazesawa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0206.jpg,Sexy Flash,Sexy Score UP!,
R,207,"""Thank you Cookies"" Maria Himeasto",https://images.dream-wonderland.com/photokatsu/Photokatsu_0207.png,Cute Flash,Cute Aura UP! (ii),
R+,208,"""Private Style"" Maria Himesato+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0208.jpg,Cute Flash,Cute Aura UP! (ii),
SR,209,"""Choco and Solution"" Akari Ōzora",https://images.dream-wonderland.com/photokatsu/Photokatsu_0209.jpg,Trick Toy Box,Very Good Combo!,
SR+,210,"""Sweet Chocolate"" Akari Ōzora+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0210.jpg,Dreaming Heart,Very Good Combo!,
R,211,"""Thank You Chocolates"" Hinaki Shinjō",https://images.dream-wonderland.com/photokatsu/Photokatsu_0211.jpg,Pop Flash,Pop plus Appeal! (ii),
R+,212,"""Whip Chocolate"" Hinaki Shinjō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0212.jpg,Pop Flash,Pop plus Appeal! (ii),
SR,213,"""Choco and Solution"" Sumire Hikami",https://images.dream-wonderland.com/photokatsu/Photokatsu_0213.jpg,Trick Toy Box,Heartful Time (iii),
SR+,214,"""Sweet Chocolate"" Sumire Hikami+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0214.jpg,Clock Circus,Heartful Time (iii),
R,215,"""Thank you Cookies"" Juri Kurebayashi",https://images.dream-wonderland.com/photokatsu/Photokatsu_0215.jpg,Sexy Flash,Sexy plus Appeal! (ii),
R+,216,"""Private Style"" Juri Kurebayshi +",https://images.dream-wonderland.com/photokatsu/Photokatsu_0216.jpg,Sexy Flash,Sexy plus Appeal! (ii),
SR,217,"""Choco and Solution"" Ichigo Hoshimiya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0217.png,Trick Toy Box,Very Good plus Appeal! (iii),
SR+,218,"""Sweet Chocolate"" Ichigo Hoshimiya +",https://images.dream-wonderland.com/photokatsu/Photokatsu_0218.jpg,Angel Arrow,Very Good plus Appeal! (iii),
SR,219,"""Choco and Solution"" Aoi Kiriya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0219.png,Trick Toy Box,Panel Strength (iii),
SR+,220,"""Sweet Chocolate"" Aoi Kiriya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0220.jpg,Cosmo Showtime,Panel Strength (iii),
PR,221,"""Choco and Solution"" Ran Shibuki",https://images.dream-wonderland.com/photokatsu/Photokatsu_0221.jpg,Premium Trick Toy Box,Perfect Judge Shift,
PR+,222,"""Sweet Chocolate"" Ran Shibuki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0222.png,Premium Butterfly Flip,Perfect Judge Shift,
SR,223,"""Pinky Fruits"" Otome Arisugawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_0223.png,Candy Rainbow,Pop Aura UP! (iii),
SR+,224,"""Feelings Above the Clouds"" Otome Arisugawa +",https://images.dream-wonderland.com/photokatsu/Photokatsu_0224.jpg,Candy Rainbow,Pop Aura UP! (iii),
R,225,"""Marble Sugar"" Otome Arisugawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_0225.jpg,Pop Flash,Pop Aura UP! (ii),
R+,226,"""Finding a Rainbow"" Otome Arisugawa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0226.jpg,Pop Flash,Pop Aura UP! (ii),
SR,227,"""Pop Magic"" Kaede Ichinose",https://images.dream-wonderland.com/photokatsu/Photokatsu_0227.jpg,Trick Toy Box,Pop Change (iii),
SR+,228,"""Magical Ribbon"" Kaede Ichinose+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0228.jpg,Trick Toy Box,Pop Change (iii),
SR,229,"""Sweet Temptation"" Kī Saegusa",https://images.dream-wonderland.com/photokatsu/Photokatsu_0229.png,Trick Toy Box,Pop Score UP! (iii),
SR+,230,"""Happy Wrapping"" Kī Saegusa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0230.png,Trick Toy Box,Pop Score UP! (iii),
PR,231,"""The Oceanside Angel"" Mikuru Natsuki",https://images.dream-wonderland.com/photokatsu/Photokatsu_0231.jpg,Premium Cheerful Kiss,All Score UP! (iv),
PR+,232,"""Tropical Night"" Mikuru Natsuki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0232.png,Premium Cheerful Kiss,All Score UP! (iv),
R,233,"""Orange Sugar"" Hinaki Shinjō",https://images.dream-wonderland.com/photokatsu/Photokatsu_0233.jpg,Pop Flash,Pop Score UP! (ii),
R+,234,"""Casual Pop"" Hinaki Shinjō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0234.jpg,Pop Flash,Pop Score UP! (ii),
SR,235,"""Caramelize"" Kokone Kurisu",https://images.dream-wonderland.com/photokatsu/Photokatsu_0235.jpg,World Flight,Pop plus Appeal! (iii),
SR+,236,"""A Hundred- Mark Smile"" Kokone Kurisu+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0236.jpg,World Flight,Pop plus Appeal! (iii),
R,237,"""Prisoner of the Hishi Mochi"" Ichigo Hoshimiya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0237.jpg,Cute Flash,Cute plus Appeal! (ii),
R+,238,"""Kimono of the Spring Flowers・Peach"" Ichigo Hoshimiya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0238.jpg,Cute Flash,Cute plus Appeal! (ii),
R,239,"""Looking for the Paper Lantern"" Ran Shibuki",https://images.dream-wonderland.com/photokatsu/Photokatsu_0239.jpg,Sexy Flash,Sexy Aura UP! (ii),
R+,240,"""Kimono of the Spring Flowers・Purple"" Ran Shibuki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0240.jpg,Sexy Flash,Sexy Aura UP! (ii),
SR,241,"""Five Court Musicians・Crismon"" Akari Ōzora",https://images.dream-wonderland.com/photokatsu/Photokatsu_0241.png,Spring Shower,Sexy Score UP! (iii),
SR+,242,"""Tune of the Five Court Musicians・Taiko"" Akari Ōzora+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0242.jpg,Hanakasa no Mai,Sexy Score UP! (iii),
SR,243,"""Three Court Ladies・Yellow"" Hinaki Shinjō",https://images.dream-wonderland.com/photokatsu/Photokatsu_0243.jpg,Spring Shower,Sexy Change (iii),
SR+,244,"""Merry of the Three Court Ladies"" Hinaki Shinjō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0244.jpg,Hanakasa no Mai,Sexy Change (iii),
SR,245,"""Five Court Musicians・Peach"" Madoka Amahane",https://images.dream-wonderland.com/photokatsu/Photokatsu_0245.jpg,Spring Shower,All Aura UP! (iii),
SR+,246,"""Tune of the Five Court Musicians・Taiko"" Madoka Amahane+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0246.png,Hanakasa no Mai,All Aura UP! (iii),
SR,247,"""Three Court Ladies・ Blue"" Rin Kurosawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_0247.jpg,Spring Shower,Sexy Aura UP! (iii),
SR+,248,"""Dignified of the Three Court Ladies"" Rin Kurosawa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0248.jpg,Hanakasa no Mai,Sexy Aura UP! (iii),
PR,249,"""The Elegant Hina-sama"" Miyabi Fujiwara",https://images.dream-wonderland.com/photokatsu/Photokatsu_0249.jpg,Premium Hanakasa no Mai,Sexy plus Appeal! (iv),
PR+,250,"""Nadeshiko of the Cherry Blossoms"" Miyabi Fujiwara+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0250.png,Premium Hanakasa no Mai,Sexy plus Appeal! (iv),
R,251,"""The Peach Blossoms that Adorns the Doll"" Aoi Kiriya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0251.jpg,Cool Flash,Cool Score UP! (ii),
R+,252,"""Kimono of the Spring Flowers・ Blue"" Aoi Kiriya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0252.jpg,Cool Flash,Cool Score UP! (ii),
R,253,"""Hiogi of the Cherry Blossoms in the Night"" Yurika Tōdō",https://images.dream-wonderland.com/photokatsu/Photokatsu_0253.jpg,Cool Flash,Cool Aura UP! (ii),
R+,254,"""Kimono of the Spring Flowers・ Dark Blue"" Yurika Tōdō",https://images.dream-wonderland.com/photokatsu/Photokatsu_0254.jpg,Cool Flash,Cool Aura UP! (ii),
SR,255,"""Five Court Musicians・Blue"" Sumire  Hikami",https://images.dream-wonderland.com/photokatsu/Photokatsu_0255.jpg,Spring Shower,Sexy Aura UP! (iii),
SR+,256,"""Tune of the Five Court Musicians・Voice"" Sumire Hikami+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0256.jpg,Hanakasa no Mai,Sexy Aura UP! (iii),
SR,257,"""Three Court Ladies・Scarlet"" Juri Kurebayashi",https://images.dream-wonderland.com/photokatsu/Photokatsu_0257.jpg,Spring Shower,All Score UP! (iii),
SR+,258,"""Passion of the Three Court Ladies"" Juri Kurebayashi",https://images.dream-wonderland.com/photokatsu/Photokatsu_0258.jpg,Hanakasa no Mai,All Score UP! (iii),
PR,259,"""The Cheerful Odairi sama"" Kokone Kurisu",https://images.dream-wonderland.com/photokatsu/Photokatsu_0259.jpg,Premium Hanakasa no Mai,Panel Strength (iv),
PR+,260,"""Dancing Maiden in the Moonlight"" Kokone Kurisu+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0260.jpg,Premium Hanakasa no Mai,Panel Strength (iv),
SR,261,"""Five Court Musicians・Plum"" Nono Daichi",https://images.dream-wonderland.com/photokatsu/Photokatsu_0261.jpg,Spring Shower,All Aura UP!,
SR+,262,"""Tune of the Five Court Musicians・Kotsuzumi"" Nono Daichi+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0262.jpg,Hanakasa no Mai,All Aura UP!,
SR,263,"""Five Court Musicians・Wisteria"" Lisa Shirakaba",https://images.dream-wonderland.com/photokatsu/Photokatsu_0263.jpg,Spring Shower,Sexy Change (iii),
SR+,264,"""Tune of the Five Court Musicians・Flute"" Lisa Shirakaba+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0264.jpg,Hanakasa no Mai,Sexy Change (iii),
PR,265,"""From the Land of the Fairytales"" Sakura Kitaojī",https://images.dream-wonderland.com/photokatsu/Photokatsu_0265.png,Premium Around Bouquet,Cute Score UP! (iv),
PR+,266,"""The Gentle Light"" Sakura Kitaojī+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0266.png,Premium Around Bouquet,Cute Score UP! (iv),
SR,267,"""Little Devil"" Nono Daichi",https://images.dream-wonderland.com/photokatsu/Photokatsu_0267.png,Wicked Rouge,Sexy Change (iii),
SR+,268,"""Pretty Devil"" Nono Daichi+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0268.jpg,Wicked Rouge,Sexy Change (iii),
PR,269,"""Both Hands Extended"" Ichigo Hoshimiya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0269.jpg,Premium Angel Arrow,Cute Aura UP! (iv),
PR+,270,"""Light of the Sun・ Shine"" Ichigo Hoshimiya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0270.jpg,Premium Angel Arrow,Cute Aura UP! (iv),
SR,271,"""Prep-work OK"" Aoi Kiriya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0271.jpg,Angel Arrow,Cute plus Appeal! (iii),
SR+,272,"""Light of the Sun・Blue"" Aoi Kiriya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0272.jpg,Angel Arrow,Cute plus Appeal! (iii),
SR,273,"""The Quiet Passion"" Sumire Hikami",https://images.dream-wonderland.com/photokatsu/Photokatsu_0273.jpg,Dreaming Heart,Cute Score UP! (iii),
SR+,274,"""Princess Purple"" Sumire Hikami+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0274.jpg,Dreaming Heart,Cute Score UP! (iii),
SR,275,"""Delivering the Excitement"" Hinaki Shinjō",https://images.dream-wonderland.com/photokatsu/Photokatsu_0275.jpg,Dreaming Heart,Cute Change (iii),
SR+,276,"""Princess Yellow"" Hinaki Shinjō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0276.png,Dreaming Heart,Cute Change (iii),
SR,277,"""Secret Message"" Ran Shibuki",https://images.dream-wonderland.com/photokatsu/Photokatsu_0277.jpg,Angel Arrow,Heartful Time (iii),
SR+,278,"""Light of the Sun・ Purple"" Ran Shibuki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0278.jpg,Angel Arrow,Heartful Time (iii),
SR,279,"""Heart of Thrill"" Akari Ōzora",https://images.dream-wonderland.com/photokatsu/Photokatsu_0279.jpg,Dreaming Heart,Cute Aura UP! (iii),
SR+,280,"""Princess Peach"" Akari Ōzora+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0280.jpg,Dreaming Heart,Cute Aura UP! (iii),
R,281,"""To Load the Thoughts"" Madoka Amahane",https://images.dream-wonderland.com/photokatsu/Photokatsu_0281.jpg,Cute Flash,Cute plus Appeal! (ii),
R+,282,"""Akari Senpai!"" Madoka Amahane+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0282.jpg,Cute Flash,Cute plus Appeal! (ii),
R,283,"""In the midst of Clumsiness"" Rin Kurosawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_0283.jpg,Cool Flash,Cool plus Appeal! (ii),
R+,284,"""Sumire Senpai!"" Rin Kurosawa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0284.jpg,Cool Flash,Cool plus Appeal! (ii),
PR,285,"""The World with Overflowing Light"" Aoi Kiriya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0285.jpg,Premium Cosmo Showtime,All Aura UP! (iv),
PR+,286,"""In the Blue Ocean"" Aoi Kiriya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0286.jpg,Premium Cosmo Showtime,All Aura UP! (iv),
SR,287,"""The Brilliant Gothic"" Ichigo Hoshimiya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0287.jpg,Clock Circus,Panel Strength (iii),
SR+,288,"""Appeal of a Frill Dress"" Ichigo Hoshimiya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0288.jpg,Clock Circus,Panel Strength (iii),
SR,289,"""The Intellectual Gothic"" Aoi Kiriya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0289.jpg,Clock Circus,Heartful Time (iii),
SR+,290,"""Heading for the Party"" Aoi Kiriya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0290.jpg,Clock Circus,Heartful Time (iii),
SR,291,"""The Glossy Gothic"" Ran Shibuki",https://images.dream-wonderland.com/photokatsu/Photokatsu_0291.jpg,Clock Circus,Panel Strength (iii),
SR+,292,"""The Purple Ageha"" Ran Shibuki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0292.jpg,Clock Circus,Panel Strength (iii),
R,293,"""One Red Rose"" Otome Arisugawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_0293.jpg,Pop Flash,Pop plus Appeal! (ii),
R+,294,"""Fluffy Chic"" Otome Arisugawa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0294.jpg,Pop Flash,Pop plus Appeal! (ii),
PR,295,"""Tune of the Lost Lamb"" Yurika Tōdō",https://images.dream-wonderland.com/photokatsu/Photokatsu_0295.jpg,Premium Clock Circus,Cool Score UP! (iv),
PR+,296,"""Midnight "" Yurika Tōdō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0296.png,Premium Clock Circus,Cool Score UP! (iv),
R,297,"""Light of the Lamp"" Kaede Ichinose",https://images.dream-wonderland.com/photokatsu/Photokatsu_0297.jpg,Pop Flash,Pop Score UP! (ii),
R+,298,"""The Charm of Monotone"" Kaede Ichinose+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0298.jpg,Pop Flash,Pop Score UP! (ii),
SR,299,"""The Mysterious Magic User"" Sumire Hikami",https://images.dream-wonderland.com/photokatsu/Photokatsu_0299.jpg,Clock Circus,Cool Change (iii),
SR+,300,"""The Mischievous Witch"" Sumire Hikami+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0300.jpg,Clock Circus,Cool Change (iii),
PR,301,"""Mermaid Princess of the Fairytales"" Hinaki Shinjō",https://images.dream-wonderland.com/photokatsu/Photokatsu_0301.jpg,Premium Cheerful Kiss,Pop Aura UP! (iv),
PR+,302,"""The Goddess Protecting the Sea"" Hinaki Shinjō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0302.jpg,Premium Cheerful Kiss,Pop Aura UP! (iv),
SR,303,"""Freely Strechable!"" Nina Dōjima",https://images.dream-wonderland.com/photokatsu/Photokatsu_0303.jpg,Munching Monster,Very Good Combo!,
SR+,304,"""Stylish Monster"" Nina Dōjima+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0304.jpg,Munching Monster,Very Good Combo!,
SR,305,"""Stray Rabbit"" Ichigo Hoshimiya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0305.jpg,Wonderland Drive,Heartful Time (iii),
SR+,306,"""The Floaty Timer"" Ichigo Hoshimiya +",https://images.dream-wonderland.com/photokatsu/Photokatsu_0306.png,Angel Arrow,Heartful Time (iii),
SR,307,"""Have Some Black Tea"" Aoi Kiriya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0307.jpg,Wonderland Drive,Cool plus Appeal! (iii),
SR+,308,"""Exact Timer"" Aoi Kiriya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0308.jpg,Cosmo Showtime,Cool plus Appeal! (iii),
SR,309,"""Dreaming Alice"" Shion Kamiya",https://images.dream-wonderland.com/photokatsu/Photokatsu_0309.jpg,Wonderland Drive,Panel Strength (iii),
SR+,310,"""Heading Towards the Future Dreams"" Shion Kamiya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0310.jpg,Cosmo Showtime,Panel Strength (iii),
SR,311,"""Secret Queen"" Mizuki Kanzaki",https://images.dream-wonderland.com/photokatsu/Photokatsu_0311.jpg,Wonderland Drive,Sexy Score UP! (iii),
SR+,312,"""The Crimson Queen"" Mizuki Kanzaki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0312.jpg,Double Moon Jewel,Sexy Score UP! (iii),
R,313,"""Nine of Diamonds"" Sumire Hikami",https://images.dream-wonderland.com/photokatsu/Photokatsu_0313.jpg,Cool Flash,Cool Score UP! (ii),
R+,314,"""Magical Painter"" Sumire Hikami+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0314.jpg,Cool Flash,Cool Score UP! (ii),
R,315,"""Ten of Spades"" Juri Kurebayashi",https://images.dream-wonderland.com/photokatsu/Photokatsu_0315.jpg,Sexy Flash,Sexy Score UP! (ii),
R+,316,"""A Passionate Century"" Juri Kurebayashi +",https://images.dream-wonderland.com/photokatsu/Photokatsu_0316.jpg,Sexy Flash,Sexy Score UP! (ii),
PR,317,"""Encounter in Wonder-land"" Madoka Amahane",https://images.dream-wonderland.com/photokatsu/Photokatsu_0317.png,Premium Angel Arrow,Cute Aura UP! (iv),
PR+,318,"""The Dreamed Tea Time"" Madoka Amahane+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0318.png,Premium Angel Arrow,Cute Aura UP! (iv),
SR,319,"""The Gentle Mad Hatter"" Rin Kurosawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_0319.jpg,Electro Groove,Cool plus Appeal! (iii),
SR+,320,"""The Mad Hatter Who Likes to Dance"" Rin Kurosawa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0320.png,Electro Groove,Cool plus Appeal! (iii),
SR,321,"""The Elegant Noble"" Yurika Tōdō",https://images.dream-wonderland.com/photokatsu/Photokatsu_0321.jpg,Wonderland Drive,Cool plus Appeal! (iii),
SR+,322,"""The Pure White Queen"" Yurika Tōdō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_0322.jpg,Clock Circus,Cool plus Appeal! (iii),
SR,323,"""Orange Cue Star"" Kaede Ichinose",https://images.dream-wonderland.com/photokatsu/Photokatsu_0323.jpg,Wonderland Drive,Pop Score UP! (iii),
